,Date,Day,status_country,counts
1223,01-02-2015,286,Deaths_SierraLeone,0
1224,12/31/2014,284,Deaths_SierraLeone,2827
1225,12/28/2014,281,Deaths_SierraLeone,2758
1226,12/27/2014,280,Deaths_SierraLeone,2732
1227,12/24/2014,277,Deaths_SierraLeone,2655
1228,12/21/2014,273,Deaths_SierraLeone,2582
1229,12/20/2014,272,Deaths_SierraLeone,2556
1230,12/18/2014,271,Deaths_SierraLeone,0
1231,12/14/2014,267,Deaths_SierraLeone,2085
1232,12-09-2014,262,Deaths_SierraLeone,0
1233,12-07-2014,260,Deaths_SierraLeone,1768
1234,12-03-2014,256,Deaths_SierraLeone,0
1235,11/30/2014,253,Deaths_SierraLeone,1583
1236,11/28/2014,251,Deaths_SierraLeone,0
1237,11/23/2014,246,Deaths_SierraLeone,1398
1238,11/22/2014,245,Deaths_SierraLeone,0
1239,11/18/2014,241,Deaths_SierraLeone,1267
1240,11/16/2014,239,Deaths_SierraLeone,1250
1241,11/15/2014,238,Deaths_SierraLeone,0
1242,11-11-2014,234,Deaths_SierraLeone,1187
1243,11-10-2014,233,Deaths_SierraLeone,0
1244,11-09-2014,232,Deaths_SierraLeone,1169
1245,11-08-2014,231,Deaths_SierraLeone,0
1246,11-04-2014,227,Deaths_SierraLeone,1130
1247,11-03-2014,226,Deaths_SierraLeone,0
1248,11-02-2014,225,Deaths_SierraLeone,1070
1249,10/31/2014,222,Deaths_SierraLeone,0
1250,10/29/2014,220,Deaths_SierraLeone,1510
1251,10/27/2014,218,Deaths_SierraLeone,1500
1252,10/25/2014,216,Deaths_SierraLeone,0
1253,10/22/2014,214,Deaths_SierraLeone,1281
1254,10/21/2014,213,Deaths_SierraLeone,0
1255,10/19/2014,211,Deaths_SierraLeone,1259
1256,10/18/2014,210,Deaths_SierraLeone,0
1257,10/14/2014,206,Deaths_SierraLeone,1200
1258,10/13/2014,205,Deaths_SierraLeone,0
1259,10-12-2014,204,Deaths_SierraLeone,1183
1260,10-11-2014,203,Deaths_SierraLeone,0
1261,10-08-2014,200,Deaths_SierraLeone,930
1262,10-07-2014,199,Deaths_SierraLeone,0
1263,10-05-2014,197,Deaths_SierraLeone,879
1264,10-04-2014,196,Deaths_SierraLeone,0
1265,10-01-2014,193,Deaths_SierraLeone,623
1266,9/28/2014,190,Deaths_SierraLeone,622
1267,9/23/2014,185,Deaths_SierraLeone,605
1268,9/21/2014,183,Deaths_SierraLeone,597
1269,9/20/2014,182,Deaths_SierraLeone,593
1270,9/19/2014,181,Deaths_SierraLeone,0
1271,9/17/2014,179,Deaths_SierraLeone,0
1272,9/14/2014,176,Deaths_SierraLeone,562
1273,9/13/2014,175,Deaths_SierraLeone,562
1274,09-10-2014,172,Deaths_SierraLeone,536
1275,09-09-2014,171,Deaths_SierraLeone,0
1276,09-07-2014,169,Deaths_SierraLeone,524
1277,09-05-2014,167,Deaths_SierraLeone,491
1278,8/31/2014,162,Deaths_SierraLeone,476
1279,8/26/2014,157,Deaths_SierraLeone,422
1280,8/20/2014,151,Deaths_SierraLeone,392
1281,8/18/2014,149,Deaths_SierraLeone,374
1282,8/16/2014,147,Deaths_SierraLeone,365
1283,8/13/2014,144,Deaths_SierraLeone,348
1284,08-11-2014,142,Deaths_SierraLeone,334
1285,08-09-2014,140,Deaths_SierraLeone,315
1286,08-06-2014,137,Deaths_SierraLeone,298
1287,08-04-2014,135,Deaths_SierraLeone,286
1288,08-01-2014,132,Deaths_SierraLeone,273
1289,7/30/2014,129,Deaths_SierraLeone,252
1290,7/27/2014,126,Deaths_SierraLeone,233
1291,7/23/2014,123,Deaths_SierraLeone,224
1292,7/20/2014,120,Deaths_SierraLeone,219
1293,7/17/2014,117,Deaths_SierraLeone,206
1294,7/14/2014,114,Deaths_SierraLeone,197
1295,07-12-2014,112,Deaths_SierraLeone,194
1296,07-08-2014,108,Deaths_SierraLeone,142
1297,07-06-2014,106,Deaths_SierraLeone,127
1298,07-02-2014,102,Deaths_SierraLeone,101
1299,6/30/2014,100,Deaths_SierraLeone,99
1300,6/22/2014,92,Deaths_SierraLeone,0
1301,6/20/2014,90,Deaths_SierraLeone,34
1302,6/19/2014,89,Deaths_SierraLeone,0
1303,6/18/2014,88,Deaths_SierraLeone,28
1304,6/17/2014,87,Deaths_SierraLeone,49
1305,6/16/2014,86,Deaths_SierraLeone,0
1306,06-10-2014,80,Deaths_SierraLeone,7
1307,06-05-2014,75,Deaths_SierraLeone,6
1308,06-03-2014,73,Deaths_SierraLeone,6
1309,06-01-2014,71,Deaths_SierraLeone,6
1310,5/28/2014,67,Deaths_SierraLeone,6
1311,5/27/2014,66,Deaths_SierraLeone,5
1312,5/23/2014,62,Deaths_SierraLeone,0
1313,05-12-2014,51,Deaths_SierraLeone,0
1314,05-10-2014,49,Deaths_SierraLeone,0
1315,05-07-2014,46,Deaths_SierraLeone,0
1316,05-05-2014,44,Deaths_SierraLeone,0
1317,05-03-2014,42,Deaths_SierraLeone,0
1318,05-01-2014,40,Deaths_SierraLeone,0
1319,4/26/2014,35,Deaths_SierraLeone,0
1320,4/24/2014,33,Deaths_SierraLeone,0
1321,4/23/2014,32,Deaths_SierraLeone,0
1322,4/22/2014,31,Deaths_SierraLeone,0
1323,4/21/2014,30,Deaths_SierraLeone,0
1324,4/20/2014,29,Deaths_SierraLeone,0
1325,4/17/2014,26,Deaths_SierraLeone,0
1326,4/16/2014,25,Deaths_SierraLeone,0
1327,4/15/2014,24,Deaths_SierraLeone,0
1328,4/14/2014,23,Deaths_SierraLeone,0
1329,04-11-2014,20,Deaths_SierraLeone,2
1330,04-09-2014,18,Deaths_SierraLeone,2
1331,04-07-2014,16,Deaths_SierraLeone,2
1332,04-04-2014,13,Deaths_SierraLeone,2
1333,04-01-2014,10,Deaths_SierraLeone,2
1334,3/31/2014,9,Deaths_SierraLeone,2
1335,3/29/2014,7,Deaths_SierraLeone,0
1336,3/28/2014,6,Deaths_SierraLeone,2
1337,3/27/2014,5,Deaths_SierraLeone,5
1338,3/26/2014,4,Deaths_SierraLeone,0
1339,3/25/2014,3,Deaths_SierraLeone,0
1340,3/24/2014,2,Deaths_SierraLeone,0
1341,3/22/2014,0,Deaths_SierraLeone,0
1342,01-05-2015,289,Deaths_Nigeria,0
1343,01-04-2015,288,Deaths_Nigeria,0
1344,01-03-2015,287,Deaths_Nigeria,0
1345,01-02-2015,286,Deaths_Nigeria,0
1346,12/31/2014,284,Deaths_Nigeria,0
1347,12/28/2014,281,Deaths_Nigeria,0
1348,12/27/2014,280,Deaths_Nigeria,0
1349,12/24/2014,277,Deaths_Nigeria,0
1350,12/21/2014,273,Deaths_Nigeria,0
1351,12/20/2014,272,Deaths_Nigeria,0
1352,12/18/2014,271,Deaths_Nigeria,0
1353,12/14/2014,267,Deaths_Nigeria,0
1354,12-09-2014,262,Deaths_Nigeria,0
1355,12-07-2014,260,Deaths_Nigeria,8
1356,12-03-2014,256,Deaths_Nigeria,0
1357,11/30/2014,253,Deaths_Nigeria,8
1358,11/28/2014,251,Deaths_Nigeria,0
1359,11/23/2014,246,Deaths_Nigeria,8
1360,11/22/2014,245,Deaths_Nigeria,0
1361,11/18/2014,241,Deaths_Nigeria,8
1362,11/16/2014,239,Deaths_Nigeria,8
1363,11/15/2014,238,Deaths_Nigeria,0
1364,11-11-2014,234,Deaths_Nigeria,8
1365,11-10-2014,233,Deaths_Nigeria,0
1366,11-09-2014,232,Deaths_Nigeria,8
1367,11-08-2014,231,Deaths_Nigeria,0
1368,11-04-2014,227,Deaths_Nigeria,8
1369,11-03-2014,226,Deaths_Nigeria,0
1370,11-02-2014,225,Deaths_Nigeria,8
1371,10/31/2014,222,Deaths_Nigeria,0
1372,10/29/2014,220,Deaths_Nigeria,8
1373,10/27/2014,218,Deaths_Nigeria,8
1374,10/25/2014,216,Deaths_Nigeria,0
1375,10/22/2014,214,Deaths_Nigeria,0
1376,10/21/2014,213,Deaths_Nigeria,0
1377,10/19/2014,211,Deaths_Nigeria,8
1378,10/18/2014,210,Deaths_Nigeria,0
1379,10/14/2014,206,Deaths_Nigeria,8
1380,10/13/2014,205,Deaths_Nigeria,0
1381,10-12-2014,204,Deaths_Nigeria,8
1382,10-11-2014,203,Deaths_Nigeria,0
1383,10-08-2014,200,Deaths_Nigeria,8
1384,10-07-2014,199,Deaths_Nigeria,0
1385,10-05-2014,197,Deaths_Nigeria,8
1386,10-04-2014,196,Deaths_Nigeria,0
1387,10-01-2014,193,Deaths_Nigeria,8
1388,9/28/2014,190,Deaths_Nigeria,8
1389,9/23/2014,185,Deaths_Nigeria,8
1390,9/21/2014,183,Deaths_Nigeria,8
1391,9/20/2014,182,Deaths_Nigeria,0
1392,9/19/2014,181,Deaths_Nigeria,0
1393,9/17/2014,179,Deaths_Nigeria,0
1394,9/14/2014,176,Deaths_Nigeria,0
1395,9/13/2014,175,Deaths_Nigeria,8
1396,09-10-2014,172,Deaths_Nigeria,8
1397,09-09-2014,171,Deaths_Nigeria,0
1398,09-07-2014,169,Deaths_Nigeria,8
1399,09-05-2014,167,Deaths_Nigeria,8
1400,8/31/2014,162,Deaths_Nigeria,7
1401,8/26/2014,157,Deaths_Nigeria,6
1402,8/20/2014,151,Deaths_Nigeria,5
1403,8/18/2014,149,Deaths_Nigeria,4
1404,8/16/2014,147,Deaths_Nigeria,4
1405,8/13/2014,144,Deaths_Nigeria,4
1406,08-11-2014,142,Deaths_Nigeria,3
1407,08-09-2014,140,Deaths_Nigeria,2
1408,08-06-2014,137,Deaths_Nigeria,2
1409,08-04-2014,135,Deaths_Nigeria,1
1410,08-01-2014,132,Deaths_Nigeria,1
1411,7/30/2014,129,Deaths_Nigeria,1
1412,7/27/2014,126,Deaths_Nigeria,1
1413,7/23/2014,123,Deaths_Nigeria,0
1414,7/20/2014,120,Deaths_Nigeria,0
1415,7/17/2014,117,Deaths_Nigeria,0
1416,7/14/2014,114,Deaths_Nigeria,0
1417,07-12-2014,112,Deaths_Nigeria,0
1418,07-08-2014,108,Deaths_Nigeria,0
1419,07-06-2014,106,Deaths_Nigeria,0
1420,07-02-2014,102,Deaths_Nigeria,0
1421,6/30/2014,100,Deaths_Nigeria,0
1422,6/22/2014,92,Deaths_Nigeria,0
1423,6/20/2014,90,Deaths_Nigeria,0
1424,6/19/2014,89,Deaths_Nigeria,0
1425,6/18/2014,88,Deaths_Nigeria,0
1426,6/17/2014,87,Deaths_Nigeria,0
1427,6/16/2014,86,Deaths_Nigeria,0
1428,06-10-2014,80,Deaths_Nigeria,0
1429,06-05-2014,75,Deaths_Nigeria,0
1430,06-03-2014,73,Deaths_Nigeria,0
1431,06-01-2014,71,Deaths_Nigeria,0
1432,5/28/2014,67,Deaths_Nigeria,0
1433,5/27/2014,66,Deaths_Nigeria,0
1434,5/23/2014,62,Deaths_Nigeria,0
1435,05-12-2014,51,Deaths_Nigeria,0
1436,05-10-2014,49,Deaths_Nigeria,0
1437,05-07-2014,46,Deaths_Nigeria,0
1438,05-05-2014,44,Deaths_Nigeria,0
1439,05-03-2014,42,Deaths_Nigeria,0
1440,05-01-2014,40,Deaths_Nigeria,0
1441,4/26/2014,35,Deaths_Nigeria,0
1442,4/24/2014,33,Deaths_Nigeria,0
1443,4/23/2014,32,Deaths_Nigeria,0
1444,4/22/2014,31,Deaths_Nigeria,0
1445,4/21/2014,30,Deaths_Nigeria,0
1446,4/20/2014,29,Deaths_Nigeria,0
1447,4/17/2014,26,Deaths_Nigeria,0
1448,4/16/2014,25,Deaths_Nigeria,0
1449,4/15/2014,24,Deaths_Nigeria,0
1450,4/14/2014,23,Deaths_Nigeria,0
1451,04-11-2014,20,Deaths_Nigeria,0
1452,04-09-2014,18,Deaths_Nigeria,0
1453,04-07-2014,16,Deaths_Nigeria,0
1454,04-04-2014,13,Deaths_Nigeria,0
1455,04-01-2014,10,Deaths_Nigeria,0
1456,3/31/2014,9,Deaths_Nigeria,0
1457,3/29/2014,7,Deaths_Nigeria,0
1458,3/28/2014,6,Deaths_Nigeria,0
1459,3/27/2014,5,Deaths_Nigeria,0
1460,3/26/2014,4,Deaths_Nigeria,0
1461,3/25/2014,3,Deaths_Nigeria,0
1462,3/24/2014,2,Deaths_Nigeria,0
1463,3/22/2014,0,Deaths_Nigeria,0
1464,01-05-2015,289,Deaths_Senegal,0
1465,01-04-2015,288,Deaths_Senegal,0
1466,01-03-2015,287,Deaths_Senegal,0
1467,01-02-2015,286,Deaths_Senegal,0
1468,12/31/2014,284,Deaths_Senegal,0
1469,12/28/2014,281,Deaths_Senegal,0
1470,12/27/2014,280,Deaths_Senegal,0
1471,12/24/2014,277,Deaths_Senegal,0
1472,12/21/2014,273,Deaths_Senegal,0
1473,12/20/2014,272,Deaths_Senegal,0
1474,12/18/2014,271,Deaths_Senegal,0
1475,12/14/2014,267,Deaths_Senegal,0
1476,12-09-2014,262,Deaths_Senegal,0
1477,12-07-2014,260,Deaths_Senegal,0
1478,12-03-2014,256,Deaths_Senegal,0
1479,11/30/2014,253,Deaths_Senegal,0
1480,11/28/2014,251,Deaths_Senegal,0
1481,11/23/2014,246,Deaths_Senegal,0
1482,11/22/2014,245,Deaths_Senegal,0
1483,11/18/2014,241,Deaths_Senegal,0
1484,11/16/2014,239,Deaths_Senegal,0
1485,11/15/2014,238,Deaths_Senegal,0
1486,11-11-2014,234,Deaths_Senegal,0
1487,11-10-2014,233,Deaths_Senegal,0
1488,11-09-2014,232,Deaths_Senegal,0
1489,11-08-2014,231,Deaths_Senegal,0
1490,11-04-2014,227,Deaths_Senegal,0
1491,11-03-2014,226,Deaths_Senegal,0
1492,11-02-2014,225,Deaths_Senegal,0
1493,10/31/2014,222,Deaths_Senegal,0
1494,10/29/2014,220,Deaths_Senegal,0
1495,10/27/2014,218,Deaths_Senegal,0
1496,10/25/2014,216,Deaths_Senegal,0
1497,10/22/2014,214,Deaths_Senegal,0
1498,10/21/2014,213,Deaths_Senegal,0
1499,10/19/2014,211,Deaths_Senegal,0
1500,10/18/2014,210,Deaths_Senegal,0
1501,10/14/2014,206,Deaths_Senegal,0
1502,10/13/2014,205,Deaths_Senegal,0
1503,10-12-2014,204,Deaths_Senegal,0
1504,10-11-2014,203,Deaths_Senegal,0
1505,10-08-2014,200,Deaths_Senegal,0
1506,10-07-2014,199,Deaths_Senegal,0
1507,10-05-2014,197,Deaths_Senegal,0
1508,10-04-2014,196,Deaths_Senegal,0
1509,10-01-2014,193,Deaths_Senegal,0
1510,9/28/2014,190,Deaths_Senegal,0
1511,9/23/2014,185,Deaths_Senegal,0
1512,9/21/2014,183,Deaths_Senegal,0
1513,9/20/2014,182,Deaths_Senegal,0
1514,9/19/2014,181,Deaths_Senegal,0
1515,9/17/2014,179,Deaths_Senegal,0
1516,9/14/2014,176,Deaths_Senegal,0
1517,9/13/2014,175,Deaths_Senegal,0
1518,09-10-2014,172,Deaths_Senegal,0
1519,09-09-2014,171,Deaths_Senegal,0
1520,09-07-2014,169,Deaths_Senegal,0
1521,09-05-2014,167,Deaths_Senegal,0
1522,8/31/2014,162,Deaths_Senegal,0
1523,8/26/2014,157,Deaths_Senegal,0
1524,8/20/2014,151,Deaths_Senegal,0
1525,8/18/2014,149,Deaths_Senegal,0
1526,8/16/2014,147,Deaths_Senegal,0
1527,8/13/2014,144,Deaths_Senegal,0
1528,08-11-2014,142,Deaths_Senegal,0
1529,08-09-2014,140,Deaths_Senegal,0
1530,08-06-2014,137,Deaths_Senegal,0
1531,08-04-2014,135,Deaths_Senegal,0
1532,08-01-2014,132,Deaths_Senegal,0
1533,7/30/2014,129,Deaths_Senegal,0
1534,7/27/2014,126,Deaths_Senegal,0
1535,7/23/2014,123,Deaths_Senegal,0
1536,7/20/2014,120,Deaths_Senegal,0
1537,7/17/2014,117,Deaths_Senegal,0
1538,7/14/2014,114,Deaths_Senegal,0
1539,07-12-2014,112,Deaths_Senegal,0
1540,07-08-2014,108,Deaths_Senegal,0
1541,07-06-2014,106,Deaths_Senegal,0
1542,07-02-2014,102,Deaths_Senegal,0
1543,6/30/2014,100,Deaths_Senegal,0
1544,6/22/2014,92,Deaths_Senegal,0
1545,6/20/2014,90,Deaths_Senegal,0
1546,6/19/2014,89,Deaths_Senegal,0
1547,6/18/2014,88,Deaths_Senegal,0
1548,6/17/2014,87,Deaths_Senegal,0
1549,6/16/2014,86,Deaths_Senegal,0
1550,06-10-2014,80,Deaths_Senegal,0
1551,06-05-2014,75,Deaths_Senegal,0
1552,06-03-2014,73,Deaths_Senegal,0
1553,06-01-2014,71,Deaths_Senegal,0
1554,5/28/2014,67,Deaths_Senegal,0
1555,5/27/2014,66,Deaths_Senegal,0
1556,5/23/2014,62,Deaths_Senegal,0
1557,05-12-2014,51,Deaths_Senegal,0
1558,05-10-2014,49,Deaths_Senegal,0
1559,05-07-2014,46,Deaths_Senegal,0
1560,05-05-2014,44,Deaths_Senegal,0
1561,05-03-2014,42,Deaths_Senegal,0
1562,05-01-2014,40,Deaths_Senegal,0
1563,4/26/2014,35,Deaths_Senegal,0
1564,4/24/2014,33,Deaths_Senegal,0
1565,4/23/2014,32,Deaths_Senegal,0
1566,4/22/2014,31,Deaths_Senegal,0
1567,4/21/2014,30,Deaths_Senegal,0
1568,4/20/2014,29,Deaths_Senegal,0
1569,4/17/2014,26,Deaths_Senegal,0
1570,4/16/2014,25,Deaths_Senegal,0
1571,4/15/2014,24,Deaths_Senegal,0
1572,4/14/2014,23,Deaths_Senegal,0
1573,04-11-2014,20,Deaths_Senegal,0
1574,04-09-2014,18,Deaths_Senegal,0
1575,04-07-2014,16,Deaths_Senegal,0
1576,04-04-2014,13,Deaths_Senegal,0
1577,04-01-2014,10,Deaths_Senegal,0
1578,3/31/2014,9,Deaths_Senegal,0
1579,3/29/2014,7,Deaths_Senegal,0
1580,3/28/2014,6,Deaths_Senegal,0
1581,3/27/2014,5,Deaths_Senegal,0
1582,3/26/2014,4,Deaths_Senegal,0
1583,3/25/2014,3,Deaths_Senegal,0
1584,3/24/2014,2,Deaths_Senegal,0
1585,3/22/2014,0,Deaths_Senegal,0
1586,01-05-2015,289,Deaths_UnitedStates,0
1587,01-04-2015,288,Deaths_UnitedStates,0
1588,01-03-2015,287,Deaths_UnitedStates,0
1589,01-02-2015,286,Deaths_UnitedStates,0
1590,12/31/2014,284,Deaths_UnitedStates,0
1591,12/28/2014,281,Deaths_UnitedStates,0
1592,12/27/2014,280,Deaths_UnitedStates,0
1593,12/24/2014,277,Deaths_UnitedStates,0
1594,12/21/2014,273,Deaths_UnitedStates,0
1595,12/20/2014,272,Deaths_UnitedStates,0
1596,12/18/2014,271,Deaths_UnitedStates,0
1597,12/14/2014,267,Deaths_UnitedStates,0
1598,12-09-2014,262,Deaths_UnitedStates,0
1599,12-07-2014,260,Deaths_UnitedStates,1
1600,12-03-2014,256,Deaths_UnitedStates,0
1601,11/30/2014,253,Deaths_UnitedStates,1
1602,11/28/2014,251,Deaths_UnitedStates,0
1603,11/23/2014,246,Deaths_UnitedStates,1
1604,11/22/2014,245,Deaths_UnitedStates,0
1605,11/18/2014,241,Deaths_UnitedStates,1
1606,11/16/2014,239,Deaths_UnitedStates,1
1607,11/15/2014,238,Deaths_UnitedStates,0
1608,11-11-2014,234,Deaths_UnitedStates,1
1609,11-10-2014,233,Deaths_UnitedStates,0
1610,11-09-2014,232,Deaths_UnitedStates,1
1611,11-08-2014,231,Deaths_UnitedStates,0
1612,11-04-2014,227,Deaths_UnitedStates,1
1613,11-03-2014,226,Deaths_UnitedStates,0
1614,11-02-2014,225,Deaths_UnitedStates,1
1615,10/31/2014,222,Deaths_UnitedStates,0
1616,10/29/2014,220,Deaths_UnitedStates,1
1617,10/27/2014,218,Deaths_UnitedStates,1
1618,10/25/2014,216,Deaths_UnitedStates,0
1619,10/22/2014,214,Deaths_UnitedStates,1
1620,10/21/2014,213,Deaths_UnitedStates,0
1621,10/19/2014,211,Deaths_UnitedStates,1
1622,10/18/2014,210,Deaths_UnitedStates,0
1623,10/14/2014,206,Deaths_UnitedStates,0
1624,10/13/2014,205,Deaths_UnitedStates,0
1625,10-12-2014,204,Deaths_UnitedStates,1
1626,10-11-2014,203,Deaths_UnitedStates,0
1627,10-08-2014,200,Deaths_UnitedStates,1
1628,10-07-2014,199,Deaths_UnitedStates,0
1629,10-05-2014,197,Deaths_UnitedStates,0
1630,10-04-2014,196,Deaths_UnitedStates,0
1631,10-01-2014,193,Deaths_UnitedStates,0
1632,9/28/2014,190,Deaths_UnitedStates,0
1633,9/23/2014,185,Deaths_UnitedStates,0
1634,9/21/2014,183,Deaths_UnitedStates,0
1635,9/20/2014,182,Deaths_UnitedStates,0
1636,9/19/2014,181,Deaths_UnitedStates,0
1637,9/17/2014,179,Deaths_UnitedStates,0
1638,9/14/2014,176,Deaths_UnitedStates,0
1639,9/13/2014,175,Deaths_UnitedStates,0
1640,09-10-2014,172,Deaths_UnitedStates,0
1641,09-09-2014,171,Deaths_UnitedStates,0
1642,09-07-2014,169,Deaths_UnitedStates,0
1643,09-05-2014,167,Deaths_UnitedStates,0
1644,8/31/2014,162,Deaths_UnitedStates,0
1645,8/26/2014,157,Deaths_UnitedStates,0
1646,8/20/2014,151,Deaths_UnitedStates,0
1647,8/18/2014,149,Deaths_UnitedStates,0
1648,8/16/2014,147,Deaths_UnitedStates,0
1649,8/13/2014,144,Deaths_UnitedStates,0
1650,08-11-2014,142,Deaths_UnitedStates,0
1651,08-09-2014,140,Deaths_UnitedStates,0
1652,08-06-2014,137,Deaths_UnitedStates,0
1653,08-04-2014,135,Deaths_UnitedStates,0
1654,08-01-2014,132,Deaths_UnitedStates,0
1655,7/30/2014,129,Deaths_UnitedStates,0
1656,7/27/2014,126,Deaths_UnitedStates,0
1657,7/23/2014,123,Deaths_UnitedStates,0
1658,7/20/2014,120,Deaths_UnitedStates,0
1659,7/17/2014,117,Deaths_UnitedStates,0
1660,7/14/2014,114,Deaths_UnitedStates,0
1661,07-12-2014,112,Deaths_UnitedStates,0
1662,07-08-2014,108,Deaths_UnitedStates,0
1663,07-06-2014,106,Deaths_UnitedStates,0
1664,07-02-2014,102,Deaths_UnitedStates,0
1665,6/30/2014,100,Deaths_UnitedStates,0
1666,6/22/2014,92,Deaths_UnitedStates,0
1667,6/20/2014,90,Deaths_UnitedStates,0
1668,6/19/2014,89,Deaths_UnitedStates,0
1669,6/18/2014,88,Deaths_UnitedStates,0
1670,6/17/2014,87,Deaths_UnitedStates,0
1671,6/16/2014,86,Deaths_UnitedStates,0
1672,06-10-2014,80,Deaths_UnitedStates,0
1673,06-05-2014,75,Deaths_UnitedStates,0
1674,06-03-2014,73,Deaths_UnitedStates,0
1675,06-01-2014,71,Deaths_UnitedStates,0
1676,5/28/2014,67,Deaths_UnitedStates,0
1677,5/27/2014,66,Deaths_UnitedStates,0
1678,5/23/2014,62,Deaths_UnitedStates,0
1679,05-12-2014,51,Deaths_UnitedStates,0
1680,05-10-2014,49,Deaths_UnitedStates,0
1681,05-07-2014,46,Deaths_UnitedStates,0
1682,05-05-2014,44,Deaths_UnitedStates,0
1683,05-03-2014,42,Deaths_UnitedStates,0
1684,05-01-2014,40,Deaths_UnitedStates,0
1685,4/26/2014,35,Deaths_UnitedStates,0
1686,4/24/2014,33,Deaths_UnitedStates,0
1687,4/23/2014,32,Deaths_UnitedStates,0
1688,4/22/2014,31,Deaths_UnitedStates,0
1689,4/21/2014,30,Deaths_UnitedStates,0
1690,4/20/2014,29,Deaths_UnitedStates,0
1691,4/17/2014,26,Deaths_UnitedStates,0
1692,4/16/2014,25,Deaths_UnitedStates,0
1693,4/15/2014,24,Deaths_UnitedStates,0
1694,4/14/2014,23,Deaths_UnitedStates,0
1695,04-11-2014,20,Deaths_UnitedStates,0
1696,04-09-2014,18,Deaths_UnitedStates,0
1697,04-07-2014,16,Deaths_UnitedStates,0
1698,04-04-2014,13,Deaths_UnitedStates,0
1699,04-01-2014,10,Deaths_UnitedStates,0
1700,3/31/2014,9,Deaths_UnitedStates,0
1701,3/29/2014,7,Deaths_UnitedStates,0
1702,3/28/2014,6,Deaths_UnitedStates,0
1703,3/27/2014,5,Deaths_UnitedStates,0
1704,3/26/2014,4,Deaths_UnitedStates,0
1705,3/25/2014,3,Deaths_UnitedStates,0
1706,3/24/2014,2,Deaths_UnitedStates,0
1707,3/22/2014,0,Deaths_UnitedStates,0
1708,01-05-2015,289,Deaths_Spain,0
1709,01-04-2015,288,Deaths_Spain,0
1710,01-03-2015,287,Deaths_Spain,0
1711,01-02-2015,286,Deaths_Spain,0
1712,12/31/2014,284,Deaths_Spain,0
1713,12/28/2014,281,Deaths_Spain,0
1714,12/27/2014,280,Deaths_Spain,0
1715,12/24/2014,277,Deaths_Spain,0
1716,12/21/2014,273,Deaths_Spain,0
1717,12/20/2014,272,Deaths_Spain,0
1718,12/18/2014,271,Deaths_Spain,0
1719,12/14/2014,267,Deaths_Spain,0
1720,12-09-2014,262,Deaths_Spain,0
1721,12-07-2014,260,Deaths_Spain,0
1722,12-03-2014,256,Deaths_Spain,0
1723,11/30/2014,253,Deaths_Spain,0
1724,11/28/2014,251,Deaths_Spain,0
1725,11/23/2014,246,Deaths_Spain,0
1726,11/22/2014,245,Deaths_Spain,0
1727,11/18/2014,241,Deaths_Spain,0
1728,11/16/2014,239,Deaths_Spain,0
1729,11/15/2014,238,Deaths_Spain,0
1730,11-11-2014,234,Deaths_Spain,0
1731,11-10-2014,233,Deaths_Spain,0
1732,11-09-2014,232,Deaths_Spain,0
1733,11-08-2014,231,Deaths_Spain,0
1734,11-04-2014,227,Deaths_Spain,0
1735,11-03-2014,226,Deaths_Spain,0
1736,11-02-2014,225,Deaths_Spain,0
1737,10/31/2014,222,Deaths_Spain,0
1738,10/29/2014,220,Deaths_Spain,0
1739,10/27/2014,218,Deaths_Spain,0
1740,10/25/2014,216,Deaths_Spain,0
1741,10/22/2014,214,Deaths_Spain,0
1742,10/21/2014,213,Deaths_Spain,0
1743,10/19/2014,211,Deaths_Spain,0
1744,10/18/2014,210,Deaths_Spain,0
1745,10/14/2014,206,Deaths_Spain,1
1746,10/13/2014,205,Deaths_Spain,0
1747,10-12-2014,204,Deaths_Spain,1
1748,10-11-2014,203,Deaths_Spain,0
1749,10-08-2014,200,Deaths_Spain,1
1750,10-07-2014,199,Deaths_Spain,0
1751,10-05-2014,197,Deaths_Spain,0
1752,10-04-2014,196,Deaths_Spain,0
1753,10-01-2014,193,Deaths_Spain,0
1754,9/28/2014,190,Deaths_Spain,0
1755,9/23/2014,185,Deaths_Spain,0
1756,9/21/2014,183,Deaths_Spain,0
1757,9/20/2014,182,Deaths_Spain,0
1758,9/19/2014,181,Deaths_Spain,0
1759,9/17/2014,179,Deaths_Spain,0
1760,9/14/2014,176,Deaths_Spain,0
1761,9/13/2014,175,Deaths_Spain,0
1762,09-10-2014,172,Deaths_Spain,0
1763,09-09-2014,171,Deaths_Spain,0
1764,09-07-2014,169,Deaths_Spain,0
1765,09-05-2014,167,Deaths_Spain,0
1766,8/31/2014,162,Deaths_Spain,0
1767,8/26/2014,157,Deaths_Spain,0
1768,8/20/2014,151,Deaths_Spain,0
1769,8/18/2014,149,Deaths_Spain,0
1770,8/16/2014,147,Deaths_Spain,0
1771,8/13/2014,144,Deaths_Spain,0
1772,08-11-2014,142,Deaths_Spain,0
1773,08-09-2014,140,Deaths_Spain,0
1774,08-06-2014,137,Deaths_Spain,0
1775,08-04-2014,135,Deaths_Spain,0
1776,08-01-2014,132,Deaths_Spain,0
1777,7/30/2014,129,Deaths_Spain,0
1778,7/27/2014,126,Deaths_Spain,0
1779,7/23/2014,123,Deaths_Spain,0
1780,7/20/2014,120,Deaths_Spain,0
1781,7/17/2014,117,Deaths_Spain,0
